car_price_id,Maker,Genmodel,Genmodel_ID,Year,Entry_price
B58808FC-9B4C-2C7D-63DE-4C6ED3980145,Citroen,C3 Picasso,18_10,2018,17290
49B0FA8D-2225-25DA-91BC-B689AB955FB6,Citroen,C3 Pluriel,18_11,2003,11845
4220DCFE-4219-777A-6E60-C28583EF5F28,Citroen,C3 Pluriel,18_11,2004,11932
64273DD5-2A61-1AAF-352E-8881C9F078B4,Citroen,C3 Pluriel,18_11,2005,12032
6FD96862-17EA-A731-74B1-5C539010010D,Citroen,C3 Pluriel,18_11,2006,12232
1DDEB9DB-6877-571C-0794-96F3734A8F1D,Citroen,C3 Pluriel,18_11,2007,12332
FEC7F546-2FB4-7AB2-2655-42C4F39F75A3,Citroen,C3 Pluriel,18_11,2008,12332
E041ACA3-5A0A-76B0-8B87-107EA9A2A3DD,Citroen,C3 Pluriel,18_11,2009,12851
4F2BFBC8-095F-0F8A-6B82-B16AD8DB77E0,Citroen,C3 Pluriel,18_11,2010,14535
3A4B2246-06E5-8478-8F82-22BAEB5F0E7E,Citroen,C4,18_12,2004,10932
B21E11F9-03BD-9F87-3E66-2A60D05E667D,Citroen,C4,18_12,2005,10932
BE292F2A-5E86-7DDF-362A-C476D2372393,Citroen,C4,18_12,2006,10932
A5FCD3E0-0290-190E-4CE4-78642B59968F,Citroen,C4,18_12,2007,11332
7B743E3B-4AC4-48E9-6295-EAA43FC085FA,Citroen,C4,18_12,2008,11905
4D253B47-4666-8939-30DE-6580879376ED,Citroen,C4,18_12,2009,11936
0F21899C-7C2F-9210-246B-B6D148CD6215,Citroen,C4,18_12,2010,13090
A8390BDF-A43A-14E2-3257-9DFB2F465335,Citroen,C4,18_12,2011,14335
A4CF3692-8C0C-6F15-66A7-231E15A8438D,Citroen,C4,18_12,2012,13820
CD87137C-24FA-A06C-632A-9839D7B3580A,Citroen,C4,18_12,2013,13815
A57F3518-6485-228A-A76E-37C22D6C8C32,Citroen,C4,18_12,2014,13815
DAE65BE5-6FEA-5B5E-8FFF-F002233293C6,Citroen,C4,18_12,2015,14055
39C0792C-3F80-549F-9B5A-9F8967A87DAB,Citroen,C4,18_12,2016,14590
C9F7479A-8F37-6036-1D56-73296A390FD6,Citroen,C4,18_12,2017,15540
5A61EF06-407E-7293-7126-88FAD1E49D5F,Citroen,C4,18_12,2018,15540
20D63E4C-4B38-2370-111B-5B38B52FA49A,Citroen,C4 Cactus,18_13,2014,12935
65F68D44-67D3-0DED-A553-84F6F8DA51DC,Citroen,C4 Cactus,18_13,2015,12935
6DAC1C9E-9D57-A788-A129-B8DC98539E00,Citroen,C4 Cactus,18_13,2016,12935
6FD574F7-1BE7-1B03-4CA8-5328715F70C5,Citroen,C4 Cactus,18_13,2017,13205
735D5764-A39C-429D-12D6-B19852CFA3A5,Citroen,C4 Cactus,18_13,2018,13575
3E284653-142A-70B9-1DD9-1423FB1B13CE,Citroen,C4 Cactus,18_13,2019,17070
1293B338-730F-1E8D-0A48-41A101CA8B3E,Citroen,C4 Cactus,18_13,2020,19370
513D0F9D-6FE5-1144-3243-D0C913EC2979,Citroen,C4 Cactus,18_13,2021,20205
D725AD6E-0CEE-7D76-019A-F96DDBF49114,Citroen,C4 Picasso,18_14,2007,14267
946541DF-6EA3-5B44-7107-11F002037773,Citroen,C4 Picasso,18_14,2008,13730
9770E90F-9BCF-14F2-2F56-64F9AF9F7146,Citroen,C4 Picasso,18_14,2009,13477
6EAC3A40-6614-8505-1FA9-A59CC50F3C1A,Citroen,C4 Picasso,18_14,2010,13765
F2B61EF8-8DAD-A752-5A63-BB7A7F7795E3,Citroen,C4 Picasso,18_14,2011,16135
81599B69-1364-1FDF-265B-F1CFF2972AE1,Citroen,C4 Picasso,18_14,2012,16830
2C8A86D0-54BD-71CA-12CB-596375419B8E,Citroen,C4 Picasso,18_14,2013,16830
2E99716E-A773-9D6D-A78E-687D98B24FF4,Citroen,C4 Picasso,18_14,2014,17305
DAB73A4E-9142-4AE5-47DF-DEEC690A2D1D,Citroen,C4 Picasso,18_14,2015,17560
316A72DD-6E5A-0F1A-59F7-E39C1001925C,Citroen,C4 Picasso,18_14,2016,17560
9996D91B-A5C4-44D4-5632-B08B62D74EBD,Citroen,C4 Picasso,18_14,2017,18940
B7F6B3FF-8A83-1E85-95DD-25F0A1A33B60,Citroen,C4 Picasso,18_14,2018,20905
0D51D873-0E3F-5744-82C4-A597FAD6652C,Citroen,C4 Picasso,18_14,2019,21475
5CEAFBC2-4601-12F5-4527-5A9EA03087B8,Citroen,C4 Picasso,18_14,2020,23260
309AFC9E-9D83-A742-8976-9ACB21A04114,Citroen,C5,18_15,2001,14430
99F0AEB9-3667-6BA6-3D1B-710575A88251,Citroen,C5,18_15,2002,14430
6EF2EF67-4DE5-7F19-5872-81D15C9C3438,Citroen,C5,18_15,2003,14530
DF5BAC7C-86CC-45DD-7D99-E0CA10819819,Citroen,C5,18_15,2004,14597
2A371C53-1008-325D-7D8A-3C490EC67613,Citroen,C5,18_15,2005,14170
25881800-07CE-5C31-6742-76C834EC35DA,Citroen,C5,18_15,2006,13942
109F2C88-9F5A-6F4E-8D05-E4C0E8EC7ACF,Citroen,C5,18_15,2007,14042
067087A3-5D5A-7BEB-630A-66D3DE192BCA,Citroen,C5,18_15,2008,14170
BED29764-8F20-6C02-58D6-DC1E5149167D,Citroen,C5,18_15,2009,15297
02B4221A-883A-0A0E-8F37-E9E5F7E8026E,Citroen,C5,18_15,2010,16925
B5EB7847-47FC-932C-2019-F1464F725D90,Citroen,C5,18_15,2011,19140
3E004DCD-29D9-7B32-31D1-05B17EA26B58,Citroen,C5,18_15,2012,19840
660A307E-1837-0C32-025E-BE2620DB23AC,Citroen,C5,18_15,2013,19840
4322C971-5FD0-1CF8-7E4B-1B0AA258949F,Citroen,C5,18_15,2014,20400
22C4313C-36B3-8376-7143-170201750755,Citroen,C5,18_15,2015,20675
22412796-50C5-313F-329F-4214194253C8,Citroen,C5,18_15,2016,21615
7050E62B-8F44-0951-4399-241965F5710C,Citroen,C5,18_15,2017,24340
E2BFC098-4709-9F82-A2BD-97C03154009A,Citroen,C6,18_16,2006,27847
F5B26500-4110-02F9-8229-15860B5C4C96,Citroen,C6,18_16,2007,27847
47E82141-3C45-26FA-06A5-7BD619DA7BF1,Citroen,C6,18_16,2008,26770
8EB493CA-590C-20B4-4818-93CE9B615E1B,Citroen,C6,18_16,2009,26770
0257D584-5DF7-4D62-0820-C7C0F56E44EC,Citroen,C6,18_16,2010,28525
119BF645-25C5-0E7A-5675-386FA0E76694,Citroen,C6,18_16,2011,34515
9706B0DB-8331-8DEC-A135-2B15F619138F,Citroen,C6,18_16,2012,39660
39754618-A033-331A-8859-741849DB7CC9,Citroen,C8,18_17,2003,18115
FFFF26CE-10B7-348A-A663-D9D144C88F3A,Citroen,C8,18_17,2004,18397
34729FF3-4784-5044-82BB-8DBF05389CAC,Citroen,C8,18_17,2005,18752
0909EBAE-9E0C-1048-4A10-C3C4964C3395,Citroen,C8,18_17,2006,18792
EA9F6859-3336-6C87-4E9C-8E13F22A0387,Citroen,C8,18_17,2007,19407
19858729-698B-39F4-7D3A-3BDD6D417AE4,Citroen,C8,18_17,2008,19435
F5200758-3AA2-356B-3A1F-5037C93A8C52,Citroen,C8,18_17,2009,19800
0BBC6468-9D2D-5503-5026-627B36C70361,Citroen,C8,18_17,2010,23365
7FE91C33-2DA4-4EED-3F38-46644AB964B5,Citroen,Dispatch,18_18,2006,18379
A47A4142-33FA-310A-9767-B4F3BFF020CE,Citroen,Dispatch,18_18,2007,18379
873523A0-84A0-2560-9B1B-3547C18B801B,Citroen,Dispatch,18_18,2008,18639
311884B9-8026-43E7-7E10-E1C43F3D12B9,Citroen,Dispatch,18_18,2009,19065
05CB8047-9E8A-4B97-4A27-42F21AE84F43,Citroen,Dispatch,18_18,2010,20955
C1766B2F-285B-A16D-4743-8CA3E21390DA,Citroen,Dispatch,18_18,2011,21305
08184670-63D1-5298-5893-750C83175420,Citroen,Dispatch,18_18,2012,21990
8CEE280A-733D-8E31-9026-FCFCD4E57815,Citroen,Dispatch,18_18,2013,22610
0EEB6D37-91B3-7385-0EA9-FEE1576F64C2,Citroen,Dispatch,18_18,2014,23090
BDE7F8ED-7C2F-0B2E-81CF-AE69768B26E4,Citroen,Dispatch,18_18,2015,23505
3CFC5911-0ADA-2F1D-69B5-CAC93FA38E05,Citroen,Dispatch,18_18,2016,23505
DE6B30B9-14ED-99B1-4F3C-6E26C55E0A92,Citroen,Dispatch,18_18,2019,26695
6B1E8D06-890E-0199-6C0D-CBF9D4D57F79,Citroen,Dispatch,18_18,2020,26320
AE65C9F7-7A4E-9075-6FE6-E3AF364071CC,Citroen,Berlingo,18_2,1998,10660
F2BCE437-9B9F-1A9E-7C65-46370A2E45A1,Citroen,Berlingo,18_2,1999,10660
BEEF1D95-A395-769E-8146-9C4AB2006283,Citroen,Berlingo,18_2,2000,9315
12DDAAB9-5411-1FC0-2898-625CE23A24C9,Citroen,Berlingo,18_2,2001,8830
A344F8AE-9900-7DBF-01BD-271C8FB1615A,Citroen,Berlingo,18_2,2002,8830
4E79C740-9481-3A3F-7279-45D314E88877,Citroen,Berlingo,18_2,2003,9130
D90837AA-9454-97E2-4250-8245AA5C8C04,Citroen,Berlingo,18_2,2004,9312
154164C2-74E9-0223-9794-9BD7BE04682B,Citroen,Berlingo,18_2,2005,9712
0796E5A3-920F-01AF-932F-4277A12E8552,Citroen,Berlingo,18_2,2006,9927
7CA35DB2-8095-91AC-50AE-0E2E0E7682D4,Citroen,Berlingo,18_2,2007,10127
C70BD4BA-094A-7C6B-8AAB-DE58344B8265,Citroen,Berlingo,18_2,2008,10420
C7101182-A3E1-07E8-6EB6-4709845D4263,Citroen,Berlingo,18_2,2009,10394
BCACBA8F-3A3F-27B2-4904-F4FCC26A8884,Citroen,Berlingo,18_2,2010,10665
E1527003-129D-7E31-7E71-91D0213888C4,Citroen,Berlingo,18_2,2018,18630
5F06AEEE-9D03-532B-9EAF-A4C30581A50C,Citroen,Grand C4 Picasso,18_24,2007,14767
65F67725-13A4-0D05-05D0-06E42D7068C5,Citroen,Grand C4 Picasso,18_24,2008,14730
4CCA381B-1F6C-09A4-4D60-44CD5D37605B,Citroen,Grand C4 Picasso,18_24,2009,14456
E15C9DDE-047E-83A0-4275-5A8B7EAD1039,Citroen,Grand C4 Picasso,18_24,2010,14765
87F3F257-5310-41B7-A5DB-0B5360752B98,Citroen,Grand C4 Picasso,18_24,2011,17535
65D2A9B5-5C5E-89F9-06C8-DB8AAEBC62AC,Citroen,Grand C4 Picasso,18_24,2012,18230
728794DD-5229-4966-9D25-D44CC2033278,Citroen,Grand C4 Picasso,18_24,2013,18230
4F62219F-42F0-7A4D-6776-62C40557165B,Citroen,Grand C4 Picasso,18_24,2014,19005
80E20F26-7319-5ABD-34E6-1E62CF639A66,Citroen,Grand C4 Picasso,18_24,2015,19260
C7C760D8-0084-038F-559D-B1D1F6439100,Citroen,Grand C4 Picasso,18_24,2016,19260
87D01CB6-82BB-8BAC-37E0-FE5BE1C06F25,Citroen,Grand C4 Picasso,18_24,2017,20640
77474AF7-0124-209A-A2E9-1540C2176E8F,Citroen,Grand C4 Picasso,18_24,2018,23205
26BAAA3A-4961-9FBD-7949-681E17A23090,Citroen,Nemo Multispace,18_25,2008,9795
22232A5A-8794-3523-5309-81AB3AAA3307,Citroen,Nemo Multispace,18_25,2009,9790
037731DB-627B-7C61-6711-880D40AB8FE5,Citroen,Nemo Multispace,18_25,2010,10185
5C058C48-2CA7-4F91-63BA-73F5A83B9A0D,Citroen,Nemo Multispace,18_25,2011,10185
F5C420FF-19E2-8705-11A1-FE7C0A2C3C87,Citroen,Nemo Multispace,18_25,2012,12390
A80B91EB-2815-9B4F-2A31-EED7E83E167A,Citroen,Nemo Multispace,18_25,2013,12390
6E86F973-09F1-7447-5E76-5614C7D87C22,Citroen,Saxo,18_26,1998,6845
3EF22E36-29C6-7B7A-5768-91215D6B845E,Citroen,Saxo,18_26,1999,6820
89ED7841-33E1-99DB-37BD-02F63BCF1FEA,Citroen,Saxo,18_26,2000,5830
E78602F2-4546-8813-7AA9-B4D03E919872,Citroen,Saxo,18_26,2001,5830
D13A5AC2-8C6E-76DD-1B4B-63A8756B0F48,Citroen,Saxo,18_26,2002,5830
16F0D34D-70E3-5A5B-8969-DA406EBB2829,Citroen,Saxo,18_26,2003,6670
AA77BEE0-911B-5C34-389B-20B7EDA0A48E,Citroen,SpaceTourer,18_27,2016,27750
A314A9CB-6E50-33D2-6ABA-08362A87A308,Citroen,SpaceTourer,18_27,2017,28350
AB5979FF-69D6-3046-9A27-03B16F753EF1,Citroen,SpaceTourer,18_27,2018,29120
032FADF9-8E90-6163-75CC-503C82BD9173,Citroen,Synergie,18_28,1998,16200
35C65802-2956-A20D-84B4-A37EF0CA8EDA,Citroen,Synergie,18_28,1999,16200
40C0E441-9155-240E-6EDA-058E989C76C7,Citroen,Synergie,18_28,2000,16200
E3B9CAFD-58DC-4F72-89DF-AF9F358B5A27,Citroen,Synergie,18_28,2001,17060
A1FF619B-1630-26D8-793A-A94615844B9B,Citroen,Synergie,18_28,2002,17505
839AD1AF-8688-18AF-026C-94BB54637FD1,Citroen,Xsara,18_29,1998,9845
2E923610-697B-7C95-2712-4CD5CCA377B8,Citroen,Xsara,18_29,1999,9815
04049886-2363-1D7E-0BCC-82DA814B3EA2,Citroen,Xsara,18_29,2000,9815
6B171067-50D2-7CEC-0B15-4AF6B8E42684,Citroen,Xsara,18_29,2001,9515
6E9EEB85-588D-9035-1CBC-9BC7C32F5607,Citroen,Xsara,18_29,2002,9850
56C5071E-1F49-53BD-6C2A-E13FB4584782,Citroen,Xsara,18_29,2003,9850
BC15B129-0A7B-69DE-1DBF-5EE813E01299,Citroen,Xsara,18_29,2004,10432
645885A3-1C24-1963-4DAE-09AD281C0FC4,Citroen,Berlingo Multispace,18_3,2008,10730
628022B8-3076-970A-5A29-6F0A6CE67A4A,Citroen,Berlingo Multispace,18_3,2009,10697
593257FE-498F-24F7-55AE-2B36ECE54CEA,Citroen,Berlingo Multispace,18_3,2010,11305
DA08472C-0775-618C-713D-1ECEC52B72DB,Citroen,Berlingo Multispace,18_3,2011,11305
AF79ADA6-57BD-67D4-5A34-9F134B722334,Citroen,Berlingo Multispace,18_3,2012,12570
957CF130-396D-24BE-138B-F89ABE47134E,Citroen,Berlingo Multispace,18_3,2013,12570
786B49C7-1B30-8809-96F7-796452B663A2,Citroen,Berlingo Multispace,18_3,2014,12730
56F11EF7-236C-86D0-5E83-06EA8BB76D93,Citroen,Berlingo Multispace,18_3,2015,13050
DA7FFFAD-6F5B-0229-06BC-79EB31000B75,Citroen,Berlingo Multispace,18_3,2016,13050
1D6B2B6C-1CEA-6CC7-1705-2D46BC1E1531,Citroen,Xsara Picasso,18_30,2000,13420
5D4C6C97-3B7C-32E5-4C6F-EFC555275A9E,Citroen,Xsara Picasso,18_30,2001,12630
A7AD92CE-0A34-2C21-5802-459B0A9C9699,Citroen,Xsara Picasso,18_30,2002,12630
A14BE08F-8B20-5E9F-4AE2-AC1F5E432CC9,Citroen,Xsara Picasso,18_30,2003,12830
E8331FF9-12D3-361B-889D-C137A33D4E51,Citroen,Xsara Picasso,18_30,2004,13112
D82918A3-87AA-05E5-91D9-C6A9E9E39DCF,Citroen,Xsara Picasso,18_30,2005,11062
DF4D454A-395A-3F3D-7F7D-C31C21F28535,Citroen,Xsara Picasso,18_30,2006,11062
16076DA3-1048-1881-2710-C7048FF31AEC,Citroen,Xsara Picasso,18_30,2007,11162
A43F33C4-69F3-10D1-34C5-E0F4DB063574,Citroen,Xsara Picasso,18_30,2008,11780
DD0DCFCA-5255-78FD-857E-0A63810B869A,Citroen,Xsara Picasso,18_30,2009,12009
09666C22-161A-436D-4864-C63D265B8033,Citroen,Xsara Picasso,18_30,2010,17390
AED53157-2601-8BB4-2EC1-D8CAA85A48F9,Citroen,Xantia,18_31,1998,11370
07076CCB-2B68-820A-77CB-66AB3F005DC0,Citroen,Xantia,18_31,1999,11370
62DB90E8-2688-1C04-2416-A510B1EE02E7,Citroen,Xantia,18_31,2000,12815
5045B5CD-70DC-6B8E-4865-0D1CCA2F36E5,Citroen,Xantia,18_31,2001,11815
4EE38084-43E5-43CC-A609-B49613F45897,Citroen,C-Crosser,18_4,2007,19730
2F987261-0B72-7836-5A61-B0E87C305B19,Citroen,C-Crosser,18_4,2008,19730
8D6723AE-4E2A-93F6-24F5-F179A9893C92,Citroen,C-Crosser,18_4,2009,19604
EB5ED22C-18A2-6193-9448-3928C9194CD4,Citroen,C-Crosser,18_4,2010,20075
0AA665DF-7FFB-2C45-7E87-556493D42A7E,Citroen,C-Crosser,18_4,2011,23990
E2EA5861-1A01-0B00-62FA-B69AFB3C2DBF,Citroen,C-Crosser,18_4,2012,25330
FA717216-5514-0135-7B5A-05B02F0C3642,Citroen,C-Crosser,18_4,2013,25330
3A631E6F-3027-245A-34DE-F465EFD9938D,Citroen,C-Zero,18_5,2010,33100
894194FA-435F-8D21-5874-AAD324191655,Citroen,C-Zero,18_5,2011,33100
0B414772-931C-1990-2FFC-3304E3BE9C26,Citroen,C-Zero,18_5,2012,26161
3C00F69D-7738-834B-49A9-83F3E3195468,Citroen,C-Zero,18_5,2013,26161
AFD7490A-2F20-49C2-80C2-3E661EA76168,Citroen,C-Zero,18_5,2014,26161
ED1ECFCE-8769-4564-92DB-B7553E4F46A5,Citroen,C-Zero,18_5,2015,26161
72962A78-A221-79E3-A4A2-C0CC94EFA53D,Citroen,C-Zero,18_5,2016,16940
BAA50153-96C4-8079-A1D1-0054F47C9A85,Citroen,C-Zero,18_5,2017,20440
280E298E-69E1-1C6B-0BFF-899C74763BB0,Citroen,C-Zero,18_5,2018,20440
57F9A22E-3049-0E61-17A6-5E33D3092BF8,Citroen,C-Zero,18_5,2019,20440
0A5DD62A-21D4-87C3-978D-E14EC90B3AC1,Citroen,C1,18_6,2005,6382
F70FA2D0-28F4-3EFD-32DE-F369E1C98350,Citroen,C1,18_6,2006,6482
F8C8ADA7-3E18-18F5-0AE3-C8C684DD175C,Citroen,C1,18_6,2007,6817
1CDD14A8-6DC8-9634-3C78-004D6C9B880D,Citroen,C1,18_6,2008,7110
7F4C0837-2742-3BF0-112B-982447D5985D,Citroen,C1,18_6,2009,7296
333EE279-0116-56DA-13E6-C1C8E93072FC,Citroen,C1,18_6,2010,8405
DE1D6A3C-0598-0633-5488-0E4226755446,Citroen,C1,18_6,2011,7940
A5AFFF69-98FC-40A5-75BA-4EAB504F7D71,Citroen,C1,18_6,2012,7940
DF7B671D-8926-442E-A65C-CA6863043C22,Citroen,C1,18_6,2013,7940
E9315693-4B44-990B-77B9-3B9704734E3F,Citroen,C1,18_6,2014,8040
242DC2A1-63E6-63E9-7065-18D2F99345BB,Citroen,C1,18_6,2015,8190
1EBADD96-6B28-6C18-4671-80F42C80A713,Citroen,C1,18_6,2016,8290
E1A2399B-75AB-83F7-007F-DCCC78C4437D,Citroen,C1,18_6,2017,8660
381C20E2-6760-885A-2C43-607E8ECC4725,Citroen,C1,18_6,2018,8945
AF6CED18-36AB-57A0-A177-9CA7E1691B7B,Citroen,C2,18_7,2003,7365
BBD14554-7975-4000-3C76-C18DE1970CDF,Citroen,C2,18_7,2004,7452
7034C47C-0EEC-1BCF-9C34-6EEAF1040609,Citroen,C2,18_7,2005,7852
0109529E-6429-6F85-7F85-CFC85EB91A47,Citroen,C2,18_7,2006,7830
0A8459E9-2E55-2455-69F4-C571BBFE5DB9,Citroen,C2,18_7,2007,7830
4BFF24B6-58E6-7854-25BF-8648CA332C6A,Citroen,C2,18_7,2008,7830
6AE67AA9-435D-0CE1-75B7-C0DB8E5E6EE4,Citroen,C2,18_7,2009,7830
ABD330FD-1521-18B8-4BB1-AD323ADC9692,Citroen,C2,18_7,2010,8720
70F7AB99-5A06-1D66-A7B9-C23CB0EE035A,Citroen,C3,18_8,2002,8370
37CA979B-69AC-4240-21FD-C13347C39075,Citroen,C3,18_8,2003,8370
FFC8BBF5-5968-8332-94C2-0C7DC0025AE2,Citroen,C3,18_8,2004,8852
6860456B-7BD5-2E7D-4E6E-2C3E34071BB6,Citroen,C3,18_8,2005,9002
603C2D7C-3142-4075-6CD0-A608C9B39D75,Citroen,C3,18_8,2006,7852
FECFF501-1A5D-6674-8599-24BD4A7D3C93,Citroen,C3,18_8,2007,7830
78668D05-50CA-3340-4E1B-B1A7C523A19F,Citroen,C3,18_8,2008,7830
7AF42A4E-938A-73BB-59DC-C9806F625B9B,Citroen,C3,18_8,2009,7830
0C266D32-9E5C-9C23-5502-7E774AB930D8,Citroen,C3,18_8,2010,9255
10D02B8B-22DA-7BBD-8105-3F5608B681DC,Citroen,C3,18_8,2011,9290
42D0900E-1019-581E-417E-DA79ECF371A4,Citroen,C3,18_8,2012,10840
4E48E01F-8C98-32E6-2D5C-898EF7EB6168,Citroen,C3,18_8,2013,10715
CC46267A-4473-677F-664E-97CB3B0713A5,Citroen,C3,18_8,2014,10715
E05478DB-A5B4-2D6A-3817-FDFD49662A14,Citroen,C3,18_8,2015,11020
C1C1D651-9091-53FE-A017-7CBA2E5D053C,Citroen,C3,18_8,2016,10940
C7F8996D-66C7-8F4F-82BE-7AAEBDB1071B,Citroen,C3,18_8,2017,10940
0A02E65E-8563-4CA4-49D5-D53877B369A3,Citroen,C3,18_8,2018,11360
152ADA95-6F31-0FDF-45EB-DB295D53911D,Citroen,C3 Aircross,18_9,2017,13780
AB1EF968-3135-A56C-8074-AFC75685A5A6,Citroen,C3 Aircross,18_9,2018,13780
FEB6FC3A-3D77-2D43-9A65-AE8199F16C82,Corvette,C6,19_1,2005,45647
E86325AF-6FFE-433B-1641-D1A730136CC2,Corvette,C6,19_1,2006,45647
D8A35DB6-6228-9A20-52BB-3F9B37BE94D1,Corvette,C6,19_1,2007,45540
734DA691-4591-6E44-4AE7-ED9B81DD92A1,Corvette,C6,19_1,2008,45540
F7DE013D-4B3E-89E3-94E1-0212C082506D,Corvette,C6,19_1,2009,44571
FCE7281C-6D56-22E0-1C90-E8D40E788F9F,Corvette,C6,19_1,2010,48573
A770D441-2CAE-7A38-2472-1DE34EE60430,Corvette,Stingray,19_3,2013,60375
F3E90BB3-5993-9A87-1AFA-BA674B291ECB,Corvette,Stingray,19_3,2014,60375
2C7A73BB-01C3-72BD-8C07-6BD6506F1CD9,Corvette,Stingray,19_3,2015,60375
4AD336EA-2B1C-344F-8F5A-4ECE40E69435,Corvette,Stingray,19_3,2016,60375
AE3D4C75-42C3-5AB9-86CD-D3AAE204A20F,Dacia,Duster,22_1,2012,8770
56487841-25B4-3DC8-7CF5-E6A8376584FC,Dacia,Duster,22_1,2013,8765
B177F976-7B11-4423-249B-E5060EA42293,Dacia,Duster,22_1,2014,9260
53370D25-274E-3C6F-6CF1-3B71895F6451,Dacia,Duster,22_1,2015,9260
47E328FF-9C46-653C-881F-057BECB94171,Dacia,Duster,22_1,2016,9260
71E9822C-0BF0-0248-5948-890A38B29CA5,Dacia,Duster,22_1,2017,9240
D010D200-111F-4EB7-2899-2A2500E5270F,Dacia,Duster,22_1,2018,9240
A778197A-6BD3-7384-4379-E4678D655D82,Dacia,Logan MCV,22_2,2012,6815
BC5E4A21-7C9F-1A45-A1CF-00660ADE06A2,Dacia,Logan MCV,22_2,2013,6815
0FB6CEC6-096B-2463-489F-C168360A36B8,Dacia,Logan MCV,22_2,2014,6810
DDD0D2A7-2B61-44FB-5DE2-A21B24157D20,Dacia,Logan MCV,22_2,2015,6810
46A216DA-71A0-5BD0-571E-35F0915C35C4,Dacia,Logan MCV,22_2,2016,6810
E0096A98-714F-3C30-2384-7237DFF110DF,Dacia,Logan MCV,22_2,2017,6940
425389D0-3AEC-8524-3287-8C20E1650F3E,Dacia,Logan MCV,22_2,2018,7080
F04ABBAF-9E97-818B-17F7-BF4B62B9433A,Dacia,Sandero,22_3,2012,5820
87534C95-33EA-7EC0-82D1-8FF767768630,Dacia,Sandero,22_3,2013,5815
0D3350DD-3D43-6033-5620-7A4C85EDA442,Dacia,Sandero,22_3,2014,5810
84253B28-2E59-6841-9790-3F26A0841F1E,Dacia,Sandero,22_3,2015,5810
07E6FB8C-18B8-80F1-4C29-4F4883FB37DA,Dacia,Sandero,22_3,2016,5810
37FF2307-5F79-A35A-A285-A7CC7AC78200,Dacia,Sandero,22_3,2017,5780
34049B0E-3952-1AA3-5A80-D356E9DD6F92,Dacia,Sandero,22_3,2018,5780
362378D4-99AE-572F-9871-FBC5B2291C3F,Dacia,Sandero,22_3,2019,5940
DFC774F6-664F-9F33-5B6A-630DA9EA6DEA,Dacia,Sandero,22_3,2020,6765
7CFA8789-4C46-9529-8CAF-E76D4C4004BB,Dacia,Sandero,22_3,2021,6765
5FC21634-76E9-2E26-9C03-BC1F9DF39C23,Daewoo,Kalos,23_1,2002,7345
DB42A183-84FC-43B8-A0D4-4306234E9340,Daewoo,Kalos,23_1,2003,6825
7D8DCA37-1FAD-0F53-384B-66804A0FA5BF,Daewoo,Kalos,23_1,2004,6812
37C66AB9-63EE-421B-1976-4EA79D735B05,Daewoo,Kalos,23_1,2005,6812
710F5B6C-1B60-4E2B-3EF6-E7BE19A87D1B,Daewoo,Lacetti,23_2,2004,9312
0E4DC508-87CC-1923-513E-C1CBB4AA0FAA,Daewoo,Lacetti,23_2,2005,9312
9B8A20F9-5775-5688-5547-B4D0941B92B1,Daewoo,Lacetti,23_2,2006,9312
C5510A18-7D7E-7C54-6499-21769065729E,Daewoo,Matiz,23_3,1998,6145
BD96916B-0B74-73E4-133D-805123C18CE8,Daewoo,Matiz,23_3,1999,6315
C3234F2D-9580-55A0-4E4A-327C346E35C6,Daewoo,Matiz,23_3,2000,6470
D0936C01-0CEE-20F6-3A2A-1DBB3A525263,Daewoo,Matiz,23_3,2001,5850
30D23C71-835E-3A0F-9BE2-93F4650F3C11,Daewoo,Matiz,23_3,2002,5850
1736DC44-8F16-30CC-7CDA-BF4317C75146,Daewoo,Matiz,23_3,2003,5832
4F80EA1D-54D4-3716-9D42-747534264251,Daewoo,Matiz,23_3,2004,5552
561E405F-8D36-052F-1E81-EF25BE4AA464,Daewoo,Matiz,23_3,2005,5552
63E944F6-33E9-7010-21C2-C39CDA9F35B2,Daewoo,Nubira,23_4,1998,11845
6C486D04-3319-677E-55CE-9C1F365441F4,Daewoo,Nubira,23_4,1999,11620
11D2B3C0-A69A-63F3-734E-4035F8C13509,Daewoo,Nubira,23_4,2000,9815
10E9F341-586D-6ADA-66A1-E7D168D539E9,Daewoo,Nubira,23_4,2001,9815
151DB122-192B-79A1-8F94-8917389C68DB,Daewoo,Nubira,23_4,2002,9815
9943CA9B-A1F9-3A27-9111-AB2675F55037,Daewoo,Nubira,23_4,2003,10312
FD6AA60E-09E2-15F1-2680-B00EF43C2C9A,Daewoo,Nubira,23_4,2004,10312
9AA44DDF-22F7-0B27-8D9E-6B9263CEA341,Daewoo,Nubira,23_4,2005,10312
8D68DBC6-08EF-149A-612F-EF84CD236F32,Daewoo,Tacuma,23_5,2000,10815
2A551990-831B-4384-6ED5-CE167BDC3DA8,Daewoo,Tacuma,23_5,2001,10815
D871781B-A2E5-99A0-7FCD-288CFC878DAF,Daewoo,Tacuma,23_5,2002,10815
BA2006CD-259A-6E37-4766-2F2A0DF46F77,Daewoo,Tacuma,23_5,2003,10310
E0D38158-8263-4170-785E-B80EBD368CFC,Daewoo,Tacuma,23_5,2004,10297
BB1D04EF-8B21-3B02-3A2B-60B2C2663B23,Daewoo,Tacuma,23_5,2005,10297
CF925A2E-651F-1BC4-14D5-14AC445B9C89,Daewoo,Lanos,23_6,1998,8315
